company_id,name,sector,cagr,sfr,margin,investing_score
2588,Core Scientific,Fintech & payments,0.7057688464620222,-0.5626475697502389,-0.02027589109827859,0.6658243712666847
2598,Procore Technologies,Enterprise / ERP / HRM,0.3023917588398224,0.060463278021155024,0.020645026577940456,0.5332683718038534
2606,Sprinklr,Enterprise / ERP / HRM,0.22589268104482296,0.09537165070834094,0.011826461120367525,0.5048331349435767
2617,Embark,Enterprise / ERP / HRM,,-0.5827473585258616,,0.28835195844005873
2623,SolarWinds,Enterprise / ERP / HRM,0.026846011401171932,2.193168570199107,0.2742253184950797,0.5056926617602824
2628,Hippo Insurance,Fintech & payments,0.6387114646249206,,-0.743626546695781,0.7484524919811862
2634,Flex,Enterprise / ERP / HRM,,,,
2659,CDK Global,Enterprise / ERP / HRM,,,1.1489422750920797,1.0
2660,eBay,Marketplaces & gig platforms,0.4272650574210537,1.818796992481203,0.26275712025316456,0.6461580555133002
2667,TrueCar,Marketplaces & gig platforms,-0.1090481785837677,,0.08911001227222816,0.40217310118562755
2684,Gartner,Enterprise / ERP / HRM,0.11196697799470878,,0.16495679389084353,0.5137858987784261
2688,Vital Farms,E-commerce platforms,0.8305802854797879,,0.031796713161165585,0.8977081395578685
2712,Asure Software,Enterprise / ERP / HRM,,1.126042110481288,0.018116323096339926,0.6984751836389952
2749,Dell Technologies,Enterprise / ERP / HRM,0.06372698471032856,3.7860635696821516,0.10185084538079192,0.56307137362467
2759,Zendesk,Productivity & collaboration,,0.2806889725095286,0.07152231331438424,0.6576065278816539
2771,Microchip Technology Inc.,Developer tooling,0.5489061330504097,1.7137619601180363,0.3079582230067667,0.6910681000348883
2774,Confluent,Developer tooling,0.42064576170010737,-0.34213801663351195,-0.15165576624945187,0.5587197557793651
2775,Firefly Aerospace,Enterprise / ERP / HRM,,,,
2783,Upland Software,Productivity & collaboration,-0.014881044673697108,0.6329357120236462,0.10909626847747768,0.4338772659333363
2800,Box,Productivity & collaboration,,0.3378381679389313,,0.3851861832993804
2801,GitLab,Developer tooling,0.6346105484461364,-0.47123470152360336,-0.17340032427133215,0.6353864985183941
2805,Samsara,Enterprise / ERP / HRM,,-4.862308938151635,-2.0650687476774436,0.3243275855079051
2809,Micron Technology,Developer tooling,0.4269854186437245,4.425947521865889,0.6045557723706743,0.7397952799606278
2816,Cencora,GovTech / RegTech / MedTech,0.5630811231591202,,0.010171077188296566,0.7506915961206937
2821,Comcast,Subscription content,0.0696794103871956,,0.2358778065392594,0.4948301345806442
2823,GRAIL,GovTech / RegTech / MedTech,,-1.7031367575308882,-10.104644464446444,0.0852504172410782
2836,Doximity,Productivity & collaboration,0.4216502551740837,1.0347566906941361,0.19800167998243653,0.6166618662712667
2843,Globe Life,Fintech & payments,0.472525833297069,,1.015532344275693,0.7322935333007551
2851,PagerDuty,Enterprise / ERP / HRM,0.26849018697229554,-0.043078221923316326,-0.013979600602741126,0.515671894303712
2864,Pluralsight,E-learning & skill platforms,,,-0.05615826419910657,0.9188645313578647
2871,DigitalOcean,Developer tooling,-0.10430058341041004,2.4234009386100577,0.4186770090040891,0.47618822239926295
2884,EchoStar,Advertising & attention,0.8031720789671806,26.64207471889735,0.2830584345521257,0.928079513810667
2886,Ibotta,Marketplaces & gig platforms,,-0.892968342526592,-0.15384175529742358,0.580723057519184
2913,Bandwidth Inc.,Developer tooling,0.2153091625112762,0.2942500442563666,0.04663541250549442,0.5084764594860585
2944,Capital City Bank Group,Fintech & payments,,,,
2954,IQVIA,GovTech / RegTech / MedTech,0.47011992188644536,,0.14670561506004545,0.707904247156462
2963,WESCO International,Marketplaces & gig platforms,0.5161796932396034,,0.012316014820913957,0.7252569627430445
2964,Zumiez,E-commerce platforms,-0.04077912367117276,,0.10707089876162366,0.4272122025966398
2988,Smith,E-commerce platforms,,5.997860553756078,0.16679779255030386,0.9647019737539031
2998,Acadia Pharmaceuticals Inc.,GovTech / RegTech / MedTech,0.21345311163986436,-0.37659130194288876,-0.2632575135093333,0.4740945084939739
3054,MARA,AI foundation models,1.1695114061360417,-13.340237357321037,-0.32867120747326645,0.6646630185510644
3055,Rapid Micro Biosystems,GovTech / RegTech / MedTech,0.14930642380216508,-3.7205179725432007,-2.1035009521562396,0.28235749288064177
3110,LivaNova,GovTech / RegTech / MedTech,0.46846560786666047,0.3830993786778001,0.05578341791410338,0.6082171986993077
3147,CarMax,E-commerce platforms,0.06900057479152277,,-0.0039640748031496064,0.48063448357426963
3174,HubSpot,Productivity & collaboration,0.7968396455787514,0.38645071995726393,0.1039655678327624,0.7355271723347532
3178,Labcorp,GovTech / RegTech / MedTech,0.011502161363711405,,0.15880874434107276,0.4586845957011536
3192,Revolution Medicines,GovTech / RegTech / MedTech,,-0.3478248539504282,-2.258228909630549,0.46786849246867457
3197,Lamar Advertising Company,Advertising & attention,0.506473891492456,,0.35295101658777184,0.7396038886023388
3200,FMC Corporation,GovTech / RegTech / MedTech,0.015289733460505328,2.1005728835136854,0.45425400739827376,0.5056269332017653
3216,I&M Bank,Fintech & payments,,,0.36663338435814324,0.9757323021491309
3231,StandardAero,Enterprise / ERP / HRM,,,0.005205301116387295,0.9271182638504637
3249,Recursion,GovTech / RegTech / MedTech,0.9630786643322828,-0.35663714426325654,-2.488948486548038,0.6708625112885283
3258,Ozone,Advertising & attention,-0.25430018876276583,-2.5096970707485595,-0.16782286482244224,0.2968517070362712
3275,Alignment Healthcare,GovTech / RegTech / MedTech,0.10688833828366429,,-0.013196660927010112,0.5007486766240095
3299,First American Title,Fintech & payments,,,0.2162198036380242,0.9555008594007364
3308,Unisys,Enterprise / ERP / HRM,0.03628899886704895,2.7781954887218046,0.04304520037278658,0.5184275259013975
3316,Zoetis Inc.,GovTech / RegTech / MedTech,0.08515810622709696,4.143518518518518,0.2590121722846442,0.588868055513958
3319,Oshkosh Corporation,Enterprise / ERP / HRM,,5.302469135802469,,0.9074040301645142
3349,Aspen Technology,Enterprise / ERP / HRM,,,,
3473,"TTM Technologies, Inc.",Developer tooling,0.037863542703843844,12.695862365608235,0.11509847914627626,0.6293711230568935
3474,Navient,Enterprise / ERP / HRM,-0.04006830468700673,,2.5438144329896906,0.45296252227213646
3497,Septerna,GovTech / RegTech / MedTech,,-0.5926657177403309,-36.02139534883721,0.14365433478895856
3551,Mesa Laboratories,GovTech / RegTech / MedTech,0.1641937693919624,2.032279792746114,0.18143089084912598,0.5492632207205989
3568,Velo3D,Developer tooling,,-1.219124194873125,-1.8153074534663565,0.4518311985373653
3576,Fuse,Advertising & attention,,,-0.00022145960901981296,0.9263883350873847
3594,Church & Dwight,E-commerce platforms,0.4735543758875247,8.119281045751634,0.16936212273556128,0.7977572903678386
3599,Gray Media,Advertising & attention,0.464580665937923,,0.17736670293797607,0.7066531710571593
3603,A.Team,Marketplaces & gig platforms,-0.08800213827934111,,-0.01273569321191957,0.39630218689961805
3612,Cohen & Steers,Fintech & payments,,,0.7704667501538853,1.0
3620,Federal Home Loan Bank Of Pittsburgh,Fintech & payments,,,,
3623,Clubhouse,Advertising & attention,,,-0.8763178413591552,0.80854861805788
3633,Unit,Fintech & payments,,,0.791252288789371,1.0
3638,AND Global,Fintech & payments,,,,
3643,The Scotts Miracle-Gro Company,E-commerce platforms,0.41336893207446934,7.605042016806722,0.07645087714358123,0.771050118886832
3651,Match Group,Marketplaces & gig platforms,0.09829280575083255,1.7820119296327441,0.21115025993969533,0.5174266530590796
3664,Equifax Inc.,Cybersecurity & identity,0.5012364874441346,,0.18472531334192338,0.7270524370931729
3680,Firefly,Advertising & attention,,-4.613786383031036,-6.06868061402683,0.055073825730860004
3681,Zymeworks,GovTech / RegTech / MedTech,,-0.13427739944735667,-1.2236252943911345,0.5486796695336936
3689,Kimball Electronics,Enterprise / ERP / HRM,0.5645314277272462,3.6545454545454548,0.05395043477938698,0.7480227568644954
3691,Advent Services,Cybersecurity & identity,,-23.8045696508518,-4.584372370757682,0.15489758200638953
3749,Deluxe,Fintech & payments,0.46992288183928554,,0.09720823410083065,0.7049435873749252
3807,Roivant Sciences,GovTech / RegTech / MedTech,,-1.8574401733683947,-25.781585302479137,0.07713501066763911
3833,Limitless Management Group,Advertising & attention,2.555489517915284,,-1.1904761904761905,0.8998396923501845
3851,Dow,Enterprise / ERP / HRM,0.034910297174526095,8.106770833333334,0.12943838008138667,0.6288232304902088
3861,Raymond James,Fintech & payments,0.16261280638463682,,0.10822722820763957,0.5381144489183516
3863,Telos Media,Subscription content,0.2462319886342874,0.4400758267218985,0.11355225687518056,0.5275740576606623
3865,Cognition,AI assistants & copilots,,-0.28459703251756985,,0.31971368951293055
3922,State Street,Enterprise / ERP / HRM,0.026624293157645695,,0.4731021867464871,0.4850426929282436
3931,Quanta Services,Enterprise / ERP / HRM,0.20567978440090529,,0.04056566714275028,0.5576828336062517
3937,Eversource Energy,GovTech / RegTech / MedTech,0.07520825545593834,,0.20177561038077327,0.495877174101467
3940,Inari Medical,GovTech / RegTech / MedTech,,-0.03549463167972856,-0.00641724423965123,0.6357355766057825
4002,Palantir Technologies,AI foundation models,0.3375792617318869,-0.13666793950625503,-0.06552134751070272,0.5369931442284798
4003,C3.ai,AI foundation models,,-0.7544464189371933,-0.36139722999457113,0.5740497863096912
4004,AppLovin,AI foundation models,,1.110674558205074,0.15006182213031,0.7065406380884461
4005,BigBear.ai,AI foundation models,,37.46363636363636,-0.039956920872960044,0.9605218499717227
4006,Veritone,AI foundation models,0.1912676796320858,0.08573263896854712,0.02483191238649754,0.49184586718543655
4007,Pegasystems,AI foundation models,,0.075882710659795,,0.3576317052806947
4008,UiPath,AI foundation models,,-0.1986683872087097,-0.06160031022625895,0.6234424340559974
4009,Cerence,AI foundation models,0.04308260606033354,0.6637726420986884,0.19212928286955488,0.4603114193756592
4010,SoundHound AI,AI foundation models,,-1.1182703031531989,,0.23202156028953674
4011,Recursion Pharmaceuticals,AI foundation models,,-0.9447766425367612,-13.521305740157356,0.12513547505948985
